snapshot,event_id,commence,home,away,bookmaker,market,outcome,point,price,last_update
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,onexbet,totals,Under,2.5,2.31,2026-09-13T10:54:12Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,tipico_de,h2h,Como,,1.2,2026-09-13T10:54:14Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,tipico_de,h2h,Parma,,13.0,2026-09-13T10:54:14Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,tipico_de,h2h,Draw,,6.7,2026-09-13T10:54:14Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,tipico_de,totals,Over,2.5,1.6,2026-09-13T10:54:14Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,tipico_de,totals,Under,2.5,2.25,2026-09-13T10:54:14Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,boylesports,h2h,Como,,1.2,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,boylesports,h2h,Parma,,13.0,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,boylesports,h2h,Draw,,6.0,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,smarkets,h2h,Como,,1.24,2026-09-13T10:54:13Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,smarkets,h2h,Parma,,17.51,2026-09-13T10:54:13Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,smarkets,h2h,Draw,,7.0,2026-09-13T10:54:13Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,smarkets,h2h_lay,Como,,1.25,2026-09-13T10:54:13Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,smarkets,h2h_lay,Parma,,18.48,2026-09-13T10:54:13Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,smarkets,h2h_lay,Draw,,7.2,2026-09-13T10:54:13Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfred_uk,h2h,Como,,1.25,2026-09-13T10:54:13Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfred_uk,h2h,Parma,,13.0,2026-09-13T10:54:13Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfred_uk,h2h,Draw,,5.5,2026-09-13T10:54:13Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,sport888,h2h,Como,,1.22,2026-09-13T10:53:28Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,sport888,h2h,Parma,,12.0,2026-09-13T10:53:28Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,sport888,h2h,Draw,,5.5,2026-09-13T10:53:28Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_ex_eu,h2h,Como,,1.24,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_ex_eu,h2h,Parma,,17.5,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_ex_eu,h2h,Draw,,7.0,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_ex_eu,h2h_lay,Como,,1.25,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_ex_eu,h2h_lay,Parma,,18.5,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_ex_eu,h2h_lay,Draw,,7.2,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,williamhill,h2h,Como,,1.22,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,williamhill,h2h,Parma,,12.0,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,williamhill,h2h,Draw,,5.5,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,williamhill,totals,Over,2.5,1.67,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,williamhill,totals,Under,2.5,2.1,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_ex_uk,h2h,Como,,1.24,2026-09-13T10:54:15Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_ex_uk,h2h,Parma,,17.5,2026-09-13T10:54:15Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_ex_uk,h2h,Draw,,7.0,2026-09-13T10:54:15Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_ex_uk,h2h_lay,Como,,1.25,2026-09-13T10:54:15Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_ex_uk,h2h_lay,Parma,,18.5,2026-09-13T10:54:15Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_ex_uk,h2h_lay,Draw,,7.2,2026-09-13T10:54:15Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,paddypower,h2h,Como,,1.2,2026-09-13T10:53:09Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,paddypower,h2h,Parma,,15.0,2026-09-13T10:53:09Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,paddypower,h2h,Draw,,6.0,2026-09-13T10:53:09Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,skybet,h2h,Como,,1.2,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,skybet,h2h,Parma,,13.0,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,skybet,h2h,Draw,,6.0,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,nordicbet,h2h,Como,,1.23,2026-09-13T10:52:27Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,nordicbet,h2h,Parma,,14.5,2026-09-13T10:52:27Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,nordicbet,h2h,Draw,,5.7,2026-09-13T10:52:27Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,nordicbet,totals,Over,2.5,1.62,2026-09-13T10:52:27Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,nordicbet,totals,Under,2.5,2.22,2026-09-13T10:52:27Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betsson,h2h,Como,,1.23,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betsson,h2h,Parma,,14.5,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betsson,h2h,Draw,,5.7,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betsson,totals,Over,2.5,1.62,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betsson,totals,Under,2.5,2.22,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,coral,h2h,Como,,1.22,2026-09-13T10:53:29Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,coral,h2h,Parma,,12.0,2026-09-13T10:53:29Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,coral,h2h,Draw,,6.5,2026-09-13T10:53:29Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,ladbrokes_uk,h2h,Como,,1.22,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,ladbrokes_uk,h2h,Parma,,12.0,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,ladbrokes_uk,h2h,Draw,,6.5,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,pinnacle,h2h,Como,,1.22,2026-09-13T10:54:12Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,pinnacle,h2h,Parma,,14.43,2026-09-13T10:54:12Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,pinnacle,h2h,Draw,,6.64,2026-09-13T10:54:12Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,codere_it,h2h,Como,,1.22,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,codere_it,h2h,Parma,,14.0,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,codere_it,h2h,Draw,,6.4,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,codere_it,totals,Over,2.5,1.61,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,codere_it,totals,Under,2.5,2.14,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betano_uk,h2h,Como,,1.2,2026-09-13T10:52:17Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betano_uk,h2h,Parma,,15.0,2026-09-13T10:52:17Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betano_uk,h2h,Draw,,6.5,2026-09-13T10:52:17Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betvictor,h2h,Como,,1.2,2026-09-13T10:53:44Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betvictor,h2h,Parma,,15.0,2026-09-13T10:53:44Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betvictor,h2h,Draw,,6.5,2026-09-13T10:53:44Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,coolbet,h2h,Como,,1.23,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,coolbet,h2h,Parma,,15.5,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,coolbet,h2h,Draw,,6.55,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,matchbook,h2h,Como,,1.24,2026-09-13T10:54:12Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,matchbook,h2h,Parma,,17.5,2026-09-13T10:54:12Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,matchbook,h2h,Draw,,7.0,2026-09-13T10:54:12Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,matchbook,h2h_lay,Como,,1.25,2026-09-13T10:54:12Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,matchbook,h2h_lay,Parma,,18.5,2026-09-13T10:54:12Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,matchbook,h2h_lay,Draw,,7.2,2026-09-13T10:54:12Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_sb_uk,h2h,Como,,1.22,2026-09-13T10:54:13Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_sb_uk,h2h,Parma,,16.0,2026-09-13T10:54:13Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betfair_sb_uk,h2h,Draw,,6.5,2026-09-13T10:54:13Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,gtbets,h2h,Como,,1.26,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,gtbets,h2h,Parma,,14.26,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,gtbets,h2h,Draw,,6.07,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,gtbets,totals,Over,2.5,1.67,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,gtbets,totals,Under,2.5,2.15,2026-09-13T10:53:30Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betonlineag,h2h,Como,,1.22,2026-09-13T10:53:29Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betonlineag,h2h,Parma,,14.5,2026-09-13T10:53:29Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betonlineag,h2h,Draw,,6.85,2026-09-13T10:53:29Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betonlineag,totals,Over,2.5,1.65,2026-09-13T10:53:29Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betonlineag,totals,Under,2.5,2.23,2026-09-13T10:53:29Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,marathonbet,h2h,Como,,1.23,2026-09-13T10:53:53Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,marathonbet,h2h,Parma,,15.0,2026-09-13T10:53:53Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,marathonbet,h2h,Draw,,6.3,2026-09-13T10:53:53Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betanysports,h2h,Como,,1.13,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betanysports,h2h,Parma,,4.35,2026-09-13T10:53:51Z
2026-09-13T1054,9da3aa4b46166eb4ccd1e600d67080a6,2026-09-14T16:30:00Z,Como,Parma,betanysports,h2h,Draw,,6.0,2026-09-13T10:53:51Z
2026-09-13T1054,7ea3ea9925ae0f1d149965fb9769c7dc,2026-09-14T18:45:00Z,Inter Milan,Udinese,winamax_fr,h2h,Inter Milan,,1.22,2026-09-13T10:53:52Z
2026-09-13T1054,7ea3ea9925ae0f1d149965fb9769c7dc,2026-09-14T18:45:00Z,Inter Milan,Udinese,winamax_fr,h2h,Udinese,,9.0,2026-09-13T10:53:52Z
2026-09-13T1054,7ea3ea9925ae0f1d149965fb9769c7dc,2026-09-14T18:45:00Z,Inter Milan,Udinese,winamax_fr,h2h,Draw,,6.25,2026-09-13T10:53:52Z
2026-09-13T1054,7ea3ea9925ae0f1d149965fb9769c7dc,2026-09-14T18:45:00Z,Inter Milan,Udinese,onexbet,h2h,Inter Milan,,1.29,2026-09-13T10:54:12Z
2026-09-13T1054,7ea3ea9925ae0f1d149965fb9769c7dc,2026-09-14T18:45:00Z,Inter Milan,Udinese,onexbet,h2h,Udinese,,12.5,2026-09-13T10:54:12Z
2026-09-13T1054,7ea3ea9925ae0f1d149965fb9769c7dc,2026-09-14T18:45:00Z,Inter Milan,Udinese,onexbet,h2h,Draw,,6.32,2026-09-13T10:54:12Z
2026-09-13T1054,7ea3ea9925ae0f1d149965fb9769c7dc,2026-09-14T18:45:00Z,Inter Milan,Udinese,leovegas,h2h,Inter Milan,,1.24,2026-09-13T10:53:51Z
2026-09-13T1054,7ea3ea9925ae0f1d149965fb9769c7dc,2026-09-14T18:45:00Z,Inter Milan,Udinese,leovegas,h2h,Udinese,,10.0,2026-09-13T10:53:51Z
